Ver1.3	860051185	StartFile	8/4/2020	10:58:29 AM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\080420A\SoundData.txt	860051185
861690628	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	861690628
861690834	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	861690834
861693368	Triggered	2,37,38,39,40,41,	 NoSound	40	2	861693368
861693571	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	861693571
861707740	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	861707740
861707944	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	861707944
861710681	Triggered	2,37,38,39,40,41,	 NoSound	40	2	861710681
861710884	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	861710884
861726990	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	861726990
861727193	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	861727193
861729932	Triggered	2,37,38,39,40,41,	 NoSound	40	2	861729932
861730133	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	861730133
861745102	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	861745102
861745304	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	861745304
861747977	Triggered	2,37,38,39,40,41,	 NoSound	40	2	861747977
861748193	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	861748193
861762683	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	861762683
861762884	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	861762884
861765622	Triggered	2,37,38,39,40,41,	 NoSound	40	2	861765622
861765824	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	861765824
861780997	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	861780997
861781209	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	861781209
861783938	Triggered	2,37,38,39,40,41,	 NoSound	40	2	861783938
861784140	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	861784140
861798644	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	861798644
861798844	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	861798844
861812480	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	861812480
861818428	Triggered	4,42,43,44,45,46,	 NoSound	40	2	861818428
861818630	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	861818630
861837009	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	861837009
861842567	Triggered	4,42,43,44,45,46,	 NoSound	40	2	861842567
861842769	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	861842769
861857998	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	861857998
861861810	Triggered	4,42,43,44,45,46,	 NoSound	40	2	861861810
861862011	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	861862011
861877122	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	861877122
861877325	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	861877325
861881126	Triggered	4,42,43,44,45,46,	 NoSound	40	2	861881126
861881327	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	861881327
861894694	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	861894694
861894897	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	861894897
861900376	Triggered	4,42,43,44,45,46,	 NoSound	40	2	861900376
861900578	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	861900578
861916818	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	861916818
861917021	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	861917021
861921096	Triggered	4,42,43,44,45,46,	 NoSound	40	2	861921096
861921298	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	861921298
861933929	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	861933929
861934132	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	861934132
861938409	Triggered	4,42,43,44,45,46,	 NoSound	40	2	861938409
861938611	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	861938611
861953049	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	861953049
861953255	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	861953255
861957122	Triggered	4,42,43,44,45,46,	 NoSound	40	2	861957122
861957326	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	861957326
861970431	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	861970431
861970637	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	861970637
861975504	Triggered	6,47,48,49,50,51,	 NoSound	40	2	861975504
861975706	Triggered	6,47,48,49,50,51,	 File_beep4	40	2	861975706
861988272	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	861988272
861988476	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	861988476
861993218	Triggered	4,42,43,44,45,46,	 NoSound	40	2	861993218
861993421	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	861993421
862008604	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	862008604
862008808	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	862008808
862012868	Triggered	4,42,43,44,45,46,	 NoSound	40	2	862012868
862013071	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	862013071
862026971	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	862026971
862027176	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	862027176
862031583	Triggered	4,42,43,44,45,46,	 NoSound	40	2	862031583
862031785	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	862031785
862044483	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	862044483
862044686	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	862044686
862049028	Triggered	4,42,43,44,45,46,	 NoSound	40	2	862049028
862049231	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	862049231
862064268	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	862064268
862064474	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	862064474
862069281	Triggered	4,42,43,44,45,46,	 NoSound	40	2	862069281
862069483	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	862069483
862086192	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	862086192
862086397	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	862086397
862090002	Triggered	4,42,43,44,45,46,	 NoSound	40	2	862090002
862090204	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	862090204
862103503	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	862103503
862103709	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	862103709
862108450	Triggered	4,42,43,44,45,46,	 NoSound	40	2	862108450
862108652	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	862108652
862125227	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	862125227
862125432	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	862125432
862129705	Triggered	4,42,43,44,45,46,	 NoSound	40	2	862129705
862129908	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	862129908
862146022	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	862146022
862146223	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	862146223
862150627	Triggered	4,42,43,44,45,46,	 NoSound	40	2	862150627
862150829	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	862150829
862165599	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	862165599
862165802	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	862165802
862170879	Triggered	4,42,43,44,45,46,	 NoSound	40	2	862170879
862171082	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	862171082
862188191	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	862188191
862188394	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	862188394
862192804	Triggered	4,42,43,44,45,46,	 NoSound	40	2	862192804
862193007	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	862193007
862207775	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	862207775
862207978	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	862207978
862213261	Triggered	4,42,43,44,45,46,	 NoSound	40	2	862213261
862213464	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	862213464
862230568	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	862230568
862230770	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	862230770
862234913	Triggered	4,42,43,44,45,46,	 NoSound	40	2	862234913
862235115	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	862235115
862251959	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	862251959
862252163	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	862252163
862256237	Triggered	4,42,43,44,45,46,	 NoSound	40	2	862256237
862256439	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	862256439
862296740	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	862296740
862296942	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	862296942
862312850	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	862312850
862317328	Triggered	8,52,53,54,55,56,	 NoSound	40	2	862317328
862317529	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	862317529
862331705	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	862331705
862336312	Triggered	8,52,53,54,55,56,	 NoSound	40	2	862336312
862336512	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	862336512
862346605	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	862346605
862351284	Triggered	8,52,53,54,55,56,	 NoSound	40	2	862351284
862351485	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	862351485
862363382	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	862363382
862363586	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	862363586
862367727	Triggered	2,37,38,39,40,41,	 NoSound	40	2	862367727
