Ver1.3	1922959302	StartFile	8/16/2020	6:13:38 PM	E:\BehavioralExperiments\Gerald\RawData\081620\SoundData.txt	1922959302
1923441802	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1923441802
1923442003	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1923442003
1923445232	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1923445232
1923445434	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1923445434
1923459318	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1923459319
1923459520	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1923459520
1923462741	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1923462741
1923462958	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1923462958
1923476398	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1923476398
1923476599	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1923476599
1923479527	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1923479527
1923479728	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1923479728
1923494688	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1923494688
1923494901	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1923494901
1923516286	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1923516286
1923519295	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1923519295
1923519496	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1923519496
1923527661	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1923527661
1923530546	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1923530546
1923530747	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1923530747
1923550099	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1923550099
1923552748	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1923552748
1923552950	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1923552950
1923567729	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1923567729
1923571058	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1923571058
1923571260	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1923571260
1923584395	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1923584395
1923584596	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1923584596
1923587826	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1923587826
1923588027	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1923588027
1923604070	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1923604070
1923604271	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1923604271
1923635132	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1923635132
1923637882	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1923637882
1923638083	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1923638083
1923653405	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1923653405
1923656550	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1923656550
1923656752	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1923656752
1923669590	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1923669590
1923673265	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1923673265
1923673467	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1923673467
1923689205	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1923689205
1923692573	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1923692573
1923692773	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1923692773
1923703463	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1923703463
1923703682	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1923703682
1923707434	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1923707434
1923707634	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1923707634
1923714955	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1923714955
1923715157	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1923715157
1923717670	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1923717670
1923717870	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1923717870
1923739451	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1923739451
1923739655	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1923739655
1923742812	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1923742812
1923743026	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1923743026
1923750994	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1923750994
1923751196	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1923751196
1923755989	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1923755989
1923756190	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1923756190
1923764593	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1923764593
1923764808	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1923764808
1923767962	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1923767962
1923768162	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1923768162
1923776454	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1923776454
1923776656	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1923776656
1923779574	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1923779574
1923779790	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1923779790
1923787155	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1923787155
1923787356	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1923787356
1923807490	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1923807490
1923810199	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1923810199
1923810416	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1923810416
1923832158	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1923832158
1923835166	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1923835166
1923835367	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1923835367
1923853697	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1923853697
1923863564	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1923863564
1923863764	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1923863764
1923877463	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1923877463
1923881253	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1923881253
1923881456	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1923881456
1923918196	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1923918196
1923918397	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1923918397
1923921692	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1923921692
1923921892	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1923921892
1923932093	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1923932093
1923932294	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1923932294
1923987688	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1923987688
1923991295	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1923991295
1923991496	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1923991496
1923999659	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1923999659
1924002742	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1924002742
1924002943	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1924002943
1924010309	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924010309
1924013557	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1924013557
1924013757	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1924013757
1924022160	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924022160
1924025890	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1924025890
1924026091	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1924026091
1924042858	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924042858
1924043060	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1924043060
1924047250	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1924047250
1924047453	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1924047453
1924063615	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924063615
1924063818	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1924063818
1924068548	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1924068548
1924068749	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1924068749
1924086477	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924086477
1924086680	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1924086680
1924092915	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1924092915
1924093118	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1924093118
1924110966	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924110966
1924111167	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1924111167
1924115899	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1924115899
1924116101	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1924116101
1924134730	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924134730
1924134933	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1924134933
1924139069	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1924139069
1924139270	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1924139270
1924154946	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924154946
1924155148	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1924155148
1924161205	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1924161205
1924161407	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1924161407
1924177630	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924177630
1924177831	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1924177831
1924235027	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1924235027
1924249226	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1924249226
1924249429	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1924249429
1924279552	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1924279552
1924282859	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1924282859
1924283061	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1924283062
1924299165	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1924299165
1924304459	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1924304459
1924304661	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1924304661
1924323848	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1924323848
1924330330	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1924330330
1924330531	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1924330531
1924354335	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1924354335
1924354537	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1924354537
1924358308	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1924358308
1924358510	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1924358510
1924376780	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1924376780
1924376981	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1924376981
1924774654	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924774654
1924778566	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1924778566
1924778766	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1924778766
1924793006	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924793006
1924797217	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1924797217
1924797418	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1924797418
1924821404	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924821404
1924825736	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1924825736
1924825936	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1924825936
1924837769	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924837769
1924841860	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1924841860
1924842062	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1924842062
1924859496	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924859496
1924859699	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1924859699
1924863354	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1924863354
1924863554	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1924863554
1924872672	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924872672
1924872875	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1924872875
1924876756	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1924876756
1924876956	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1924876956
1924888189	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924888189
1924888391	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1924888391
1924891857	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1924891857
1924892058	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1924892058
1924900649	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924900649
1924900850	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1924900850
1924906660	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1924906660
1924906862	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	1924906862
1924920737	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924920737
1924920939	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1924920939
1924924289	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1924924289
1924924489	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1924924489
1924932530	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924932530
1924932732	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1924932732
1924936380	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1924936380
1924936580	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1924936580
1924946849	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1924946849
1924947050	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1924947050
1925033246	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1925033246
1925037458	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1925037458
1925037660	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1925037660
1925066700	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1925066700
1925666492	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1925666492
1925666694	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1925666694
1925723590	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1925723590
1925729847	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1925729847
1925730047	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1925730047
1925834721	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1925834721
1926302090	EndFile	Sunday, August 16, 2020	7:09:20 PM	EndFile	EndFile	1926302092
