Ver1.3	2083181324	StartFile	8/18/2020	2:44:00 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\081820B\SoundData.txt	2083181324
2085003046	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2085003046
2085003248	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	2085003248
2085006717	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2085006717
2085006920	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	2085006920
2085026271	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2085026271
2085026471	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	2085026471
2085099919	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2085099919
2085113034	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2085113034
2085113236	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	2085113236
2085129815	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2085129815
2085130017	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	2085130017
2085134990	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2085134990
2085135192	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	2085135192
2085535333	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2085535333
2085535535	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	2085535535
2085551155	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2085551155
2085551358	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2085551358
2085566258	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2085566258
2085566462	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	2085566462
2085571012	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2085571012
2085571214	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	2085571214
2085588417	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2085588417
2085588620	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	2085588620
2085593046	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2085593046
2085593247	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	2085593247
2085615901	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2085615901
2085616104	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	2085616104
2085620829	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2085620829
2085621030	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2085621030
2085635336	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2085635336
2085635539	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	2085635539
2085640864	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2085640864
2085641065	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2085641065
2085653739	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2085653739
2085653941	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	2085653941
2085659455	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2085659455
2085659669	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	2085659669
2085672569	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2085672569
2085672771	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	2085672771
2085678767	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2085678767
2085678969	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	2085678969
2085697480	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2085697480
2085697681	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	2085697681
2085708188	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2085708188
2085712581	Triggered	6,47,48,49,50,51,	 NoSound	40	2	2085712581
2085712782	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	2085712782
2085727321	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2085727321
2085727523	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	2085727523
2085731713	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2085731713
2085731914	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	2085731914
2085749221	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2085749221
2085749434	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	2085749434
2085761073	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2085761073
2085764745	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2085764745
2085764946	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	2085764946
2085778342	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2085778342
2085778546	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	2085778546
2085782079	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2085782079
2085790194	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2085790194
2085790397	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	2085790397
2085794827	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2085794827
2085795027	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	2085795027
2085806980	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2085806980
2085807183	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	2085807183
2085810952	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2085810952
2085824911	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2085824911
2085825114	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	2085825114
2085829242	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2085829242
2085829443	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	2085829443
2085840314	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2085840314
2085840516	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	2085840516
2085844584	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2085844584
2085851323	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2085851323
2085851525	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	2085851525
2085874187	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2085874187
2085874387	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	2085874387
2085894882	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2085894882
2085895083	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	2085895083
2085910586	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2085910586
2085910789	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	2085910789
2085927493	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2085927493
2085927695	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	2085927695
2085931224	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2085931224
2085931425	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	2085931425
2085946988	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2085946988
2085947189	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	2085947189
2085964495	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2085964495
2085964699	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2085964699
2085983929	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2085983929
2085984133	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	2085984133
2085988561	Triggered	2,37,38,39,40,41,	 NoSound	40	2	2085988561
2085988762	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	2085988762
2085999873	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2085999873
2086000076	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	2086000076
2086003664	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2086003664
2086003864	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2086003864
2086018704	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2086018704
2086018906	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	2086018906
2086022315	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2086022315
2086022518	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2086022518
2086036634	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2086036634
2086036836	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	2086036836
2086040063	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2086040063
2086040264	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2086040264
2086054984	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2086054984
2086055186	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	2086055186
2086058541	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2086058541
2086058742	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2086058742
2086075862	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2086075862
2086076064	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	2086076064
2086080014	Triggered	8,52,53,54,55,56,	 NoSound	40	2	2086080014
2086080215	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	2086080215
2086096859	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	2086096859
2086097060	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	2086097060
2086107449	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	2086107449
2086111720	Triggered	4,42,43,44,45,46,	 NoSound	40	2	2086111720
2086111921	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	2086111921
