Ver1.3	1297352499	StartFile	1/8/2021	1:59:08 PM	E:\BehavioralExperiments\Bobo\RawData\010821\SoundData.txt	1297352499
1298849856	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1298849856
1298855551	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1298855551
1298855753	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1298855753
1298863495	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1298863495
1298863696	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1298863696
1298871977	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1298871977
1298872178	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1298872178
1298927451	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1298927451
1298927651	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1298927651
1298940758	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1298940758
1298940959	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1298940959
1298946943	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1298946943
1298953141	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1298953141
1298959759	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1298959759
1298959961	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1298959961
1298967159	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1298967159
1298967361	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1298967361
1298977448	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1298977448
1298984127	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1298984127
1298984329	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1298984329
1298994715	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1298994715
1298994918	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1298994918
1299006448	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1299006448
1299006649	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1299006649
1299013667	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1299013667
1299013868	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1299013868
1299021189	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1299021189
1299021390	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1299021390
1299031363	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1299031363
1299031564	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1299031564
1299040261	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1299040261
1299040461	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1299040461
1299050008	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1299050008
1299050208	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1299050208
1299057107	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1299057107
1299057308	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1299057308
1299065470	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1299065470
1299065672	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1299065672
1299074196	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1299074196
1299074396	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1299074396
1299081536	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1299081536
1299081737	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1299081737
1299094170	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1299094170
1299094371	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1299094371
1299107767	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1299107767
1299107967	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1299107967
1299116612	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1299116612
1299116812	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1299116812
1299123951	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1299123951
1299137188	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1299137188
1299144355	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1299144355
1299144556	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1299144556
1299152832	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1299152832
1299158728	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1299158728
1299158939	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1299158939
1299172265	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1299172265
1299172466	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1299172466
1299180869	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1299180869
1299189292	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1299189292
1299189494	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1299189494
1299199882	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1299199882
1299200082	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1299200082
1299208365	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1299208365
1299215344	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1299215344
1299215544	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1299215544
1299230746	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1299230746
1299237845	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1299237845
1299242478	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1299242478
1299246630	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1299246630
1299246830	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1299246830
1299255594	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1299255594
1299255795	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1299255795
1299268531	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1299268531
1299268731	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1299268731
1299279119	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1299279119
1299279320	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1299279320
1299289829	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1299289829
