Ver1.3	1982552867	StartFile	8/17/2020	10:46:51 AM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\081720A\SoundData.txt	1982552867
1984231920	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1984231920
1984232135	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1984232135
1984246891	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1984246891
1984247092	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1984247092
1984258253	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1984258253
1984261596	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1984261596
1984261797	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1984261797
1984270419	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1984270419
1984270621	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1984270621
1984274095	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1984274095
1984279977	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1984279977
1984280178	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1984280178
1984291677	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1984291677
1984295685	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1984295685
1984295886	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1984295886
1984309260	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1984309260
1984309464	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1984309464
1984312663	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1984312663
1984312864	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1984312864
1984321754	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1984321754
1984321958	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1984321958
1984325764	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1984325764
1984325965	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1984325965
1984339065	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1984339065
1984339268	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1984339268
1984343276	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1984343276
1984343477	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1984343477
1984356176	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1984356176
1984356379	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1984356379
1984360927	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1984360927
1984361128	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1984361128
1984375226	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1984375226
1984375429	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1984375429
1984381041	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1984381041
1984381242	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1984381243
1984393340	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1984393340
1984393541	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1984393541
1984400090	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1984400090
1984400290	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1984400290
1984409047	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1984409047
1984409247	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1984409247
1984423959	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1984423959
1984424161	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1984424161
1984440128	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1984440128
1984440329	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1984440329
1984444138	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1984444138
1984444339	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1984444339
1984457976	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1984457976
1984458177	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1984458177
1984469404	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1984469404
1984473951	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1984473951
1984474152	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1984474152
1984487317	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1984487317
1984487533	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1984487533
1984491729	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1984491729
1984491931	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1984491931
1984505031	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1984505031
1984505233	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1984505233
1984509852	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1984509852
1984510054	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1984510054
1984527087	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1984527087
1984527289	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1984527289
1984531367	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1984531367
1984531569	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1984531569
1984547073	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1984547073
1984547276	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1984547276
1984551619	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1984551619
1984551820	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1984551820
1984606161	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1984606161
1984606378	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1984606378
1984610373	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1984610373
1984610587	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1984610587
1984627484	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1984627484
1984627686	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1984627686
1984631770	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1984631770
1984631970	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1984631970
1984646399	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1984646399
1984646600	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1984646600
1984665850	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1984665850
1984666053	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1984666053
1984677623	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1984677623
1984677824	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1984677824
1984682629	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1984682629
1984682829	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1984682829
1984724068	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1984724068
1984724270	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1984724270
1984775536	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1984775536
