Ver1.3	942407112	StartFile	8/5/2020	9:51:05 AM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\080520A\SoundData.txt	942407112
944226838	Triggered	8,52,53,54,55,56,	 NoSound	40	2	944226838
944227038	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	944227038
944238335	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	944238335
944238539	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	944238539
944242480	Triggered	8,52,53,54,55,56,	 NoSound	40	2	944242480
944242682	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	944242682
944253774	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	944253774
944253979	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	944253979
944257585	Triggered	8,52,53,54,55,56,	 NoSound	40	2	944257585
944257787	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	944257787
944266141	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	944266141
944266345	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	944266345
944272891	Triggered	8,52,53,54,55,56,	 NoSound	40	2	944272891
944273093	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	944273093
