Ver1.3	136928218	StartFile	6/30/2020	1:21:11 PM	E:\BehavioralExperiments\Twenty\RawData\063020\SoundData.txt	136928218
138635918	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	138635918
138651959	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	138651959
138660648	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	138660648
138695411	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	138695411
138705032	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	138705032
138884905	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	138884905
138905298	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	138905298
138922598	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	138922598
138933828	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	138933828
138960163	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	138960163
138976351	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	138976351
138993250	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	138993250
139037030	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	139037030
139049129	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	139049129
139060893	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	139060893
139074995	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	139074995
139093252	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	139093252
139141971	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	139141971
139160553	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	139160553
139172250	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	139172250
139220509	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	139220509
139230670	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	139230670
139238757	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	139238757
139361215	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	139361215
139371837	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	139371837
139386608	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	139386608
139400913	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	139400913
139422969	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	139422969
