Ver1.3	1319509246	StartFile	8/9/2020	6:36:07 PM	E:\BehavioralExperiments\Twenty\RawData\080920\SoundData.txt	1319509246
1322032058	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1322032058
1322032260	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1322032260
1322039144	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1322039144
1322039346	Triggered	2,37,38,39,40,41,	 File_beep3	40	2	1322039346
1322116544	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1322116544
1322116746	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1322116746
1322140676	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1322140676
1322151102	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1322151102
1322151302	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1322151302
1322171955	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1322171955
1322180780	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1322180780
1322180981	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1322180981
1322392331	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1322392331
1322636970	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1322636970
1322637171	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1322637171
1322705881	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1322705881
1322711028	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1322711028
1322711229	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1322711229
1322742711	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1322742711
1322742914	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1322742914
1322757884	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1322757884
1322758084	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1322758084
1324013721	EndFile	Sunday, August 9, 2020	7:51:12 PM	EndFile	EndFile	1324013723
