Ver1.2	613438084	StartFile	2/1/2020	1:47:32 PM	E:\BehavioralExperiments\Hachi\RatData_Hachi\RawData\020120\SoundData.txt	613438084
615587183	Triggered	5	 Modulated Tone	25	2	615587183
615592463	Triggered	8	 NoSound	50	2	615592463
615599281	Triggered	2	 NoSound	50	2	615599281
615622079	Triggered	5	 Modulated Tone	25	2	615622079
615627956	Triggered	8	 NoSound	50	2	615627956
615638449	Triggered	5	 Modulated Tone	25	2	615638449
615644269	Triggered	8	 NoSound	50	2	615644269
615657637	Triggered	5	 Modulated Tone	25	2	615657637
615662849	Triggered	8	 NoSound	50	2	615662849
615675882	Triggered	5	 Modulated Tone	25	2	615675882
615682367	Triggered	2	 NoSound	50	2	615682367
615707832	Triggered	5	 Modulated Tone	25	2	615707832
615712711	Triggered	2	 NoSound	50	2	615712711
615731763	Triggered	5	 Modulated Tone	25	2	615731763
615742055	Triggered	2	 NoSound	50	2	615742055
615766987	Triggered	5	 Modulated Tone	25	2	615766987
615773068	Triggered	1	 Modulated Tone	25	2	615773068
615779218	Triggered	6	 NoSound	50	2	615779218
615803614	Triggered	1	 Modulated Tone	25	2	615803614
615898928	Triggered	4	 NoSound	50	2	615898928
615916107	Triggered	1	 Modulated Tone	25	2	615916107
615921188	Triggered	6	 NoSound	50	2	615921188
615947590	Triggered	1	 Modulated Tone	25	2	615947590
