Ver1.3	1482730894	StartFile	8/11/2020	3:56:29 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\081120B\SoundData.txt	1482730894
1484346310	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1484346310
1484356004	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484356004
1484356206	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1484356206
1484359867	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484359867
1484360067	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1484360067
1484368889	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484368889
1484369092	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1484369092
1484372965	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484372965
1484373166	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1484373166
1484386133	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484386133
1484386334	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1484386334
1484399033	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1484399033
1484403178	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1484403178
1484403391	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1484403391
1484412606	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1484412606
1484412808	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1484412808
1484416346	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1484416346
1484416547	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1484416547
1484430719	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1484430719
1484430920	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1484430920
1484446623	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484446623
1484450100	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1484450100
1484450301	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1484450301
1484462534	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484462534
1484462737	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1484462737
1484466009	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484466009
1484466211	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1484466211
1484484389	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484484389
1484484593	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1484484593
1484486664	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484486664
1484486865	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1484486865
1484503239	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484503239
1484503443	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1484503443
1484506647	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484506647
1484506849	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1484506849
1484523894	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484523894
1484524097	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1484524097
1484527702	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484527702
1484527904	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1484527904
1484543746	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484543746
1484543948	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1484543948
1484547354	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484547354
1484547555	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1484547555
1484566404	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484566404
1484566606	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1484566606
1484570414	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484570414
1484570616	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	1484570616
1484588595	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484588595
1484588797	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1484588797
1484605312	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1484605312
1484608648	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1484608648
1484608848	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1484608848
1484622683	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1484622683
1484622885	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1484622885
1484626434	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1484626434
1484626635	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1484626635
1484641800	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1484641800
1484642000	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1484642000
1484654099	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484654099
1484657575	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1484657575
1484657775	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1484657775
1484664861	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484664861
1484665064	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1484665064
1484668670	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484668670
1484694277	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484694277
1484694481	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1484694481
1484697880	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484697880
1484704229	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484704229
1484704431	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1484704431
1484709845	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1484709845
1484710046	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1484710046
1484734308	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484734308
1484734511	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1484734511
1484738921	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484738921
1484751019	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484751019
1484751233	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1484751233
1484755162	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1484755162
1484755363	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1484755363
1484767595	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484767595
1484767797	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1484767797
1484773478	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1484773478
1484773693	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1484773693
1484796604	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484796604
1484796805	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1484796805
1484806964	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1484806964
1484811309	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1484811309
1484811511	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1484811511
1484827418	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1484827418
1484827620	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1484827620
1484831362	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1484831362
1484831562	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1484831562
1484847334	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1484847334
1484847536	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1484847536
1484864180	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484864180
1484867654	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484867654
1484867855	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1484867855
1484880623	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484880623
1484880827	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1484880827
1484883964	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484883964
1484884165	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1484884165
1484894860	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484894860
1484895064	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1484895064
1484898069	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484898069
1484898270	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1484898270
1484910700	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484910700
1484910905	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1484910905
1484913909	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484913909
1484914109	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1484914109
1484926073	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484926073
1484926276	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1484926276
1484929215	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484929215
1484929416	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1484929416
1484940645	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484940645
1484940860	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1484940860
1484944255	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484944255
1484944456	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1484944456
1484956088	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484956088
1484956289	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1484956289
1484960498	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1484960498
1484960698	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1484960698
1484971661	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1484971661
1484971861	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1484971861
1484989373	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1484989373
1484993254	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1484993254
1484993455	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1484993456
1485009758	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1485009758
1485009960	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1485009960
1485012766	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1485012766
1485012968	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1485012968
1485029209	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1485029209
1485029411	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1485029411
1485046921	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1485046921
1485050464	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1485050464
1485050665	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1485050665
1485060358	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1485060358
1485060560	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1485060560
1485063579	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1485063579
1485063779	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1485063779
1485079808	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1485079808
1485080012	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1485080012
1485082416	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1485082416
1485082630	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1485082630
1485103537	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1485103537
1485103742	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1485103742
1485106952	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1485106952
1485107152	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1485107152
1485122586	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1485122586
1485122788	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	1485122788
1485124992	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1485124992
1485125205	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1485125205
1485139430	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1485139430
1485139631	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	1485139631
1485142506	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1485142506
1485142708	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1485142708
1485156875	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1485156875
1485157076	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1485157076
1485160418	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1485160418
1485160620	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1485160620
1485177068	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1485177068
1485177269	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	1485177269
1485190971	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1485190971
1485195045	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1485195045
1485195246	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1485195246
1485212955	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1485212955
1485213157	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1485213157
1485216632	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1485216632
1485216832	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1485216832
1485224450	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1485224450
1485224652	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	1485224652
1485257738	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1485257738
1485261214	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1485261214
1485261415	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1485261415
1485272644	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1485272644
1485272847	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	1485272847
1485275987	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1485275987
1485276188	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1485276188
1485301051	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1485301051
1485301254	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	1485301254
1485304327	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1485304327
1485304528	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1485304528
1485317695	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1485317695
1485317898	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	1485317898
1485322038	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1485322038
1485322240	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1485322240
