Ver1.3	489488785	StartFile	8/25/2020	11:04:17 AM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\082520A\SoundData.txt	489488785
491114061	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	491114061
491121946	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491121946
491127228	Triggered	4,42,43,44,45,46,	 NoSound	40	2	491127228
491127428	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	491127428
491135648	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491135648
491135853	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	491135853
491140060	Triggered	6,47,48,49,50,51,	 NoSound	40	2	491140060
491140261	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	491140261
491150087	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491150087
491150290	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	491150290
491154498	Triggered	6,47,48,49,50,51,	 NoSound	40	2	491154498
491154700	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	491154700
491163054	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491163054
491163255	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	491163255
491170606	Triggered	6,47,48,49,50,51,	 NoSound	40	2	491170606
491170808	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	491170808
491191728	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491191728
491191931	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	491191931
491195940	Triggered	4,42,43,44,45,46,	 NoSound	40	2	491195940
491196142	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	491196142
491204696	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491204696
491204899	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	491204899
491213988	Triggered	6,47,48,49,50,51,	 NoSound	40	2	491213988
491214189	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	491214189
491225884	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491225884
491226085	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	491226085
491234040	Triggered	4,42,43,44,45,46,	 NoSound	40	2	491234040
491234242	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	491234242
491244733	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491244733
491244935	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	491244935
491255561	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491255561
491259238	Triggered	2,37,38,39,40,41,	 NoSound	40	2	491259238
491259441	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	491259441
491271672	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491271672
491274746	Triggered	2,37,38,39,40,41,	 NoSound	40	2	491274746
491274949	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	491274949
491286308	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491286308
491289184	Triggered	2,37,38,39,40,41,	 NoSound	40	2	491289184
491289386	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	491289386
491301949	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491301949
491302162	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	491302162
491304890	Triggered	2,37,38,39,40,41,	 NoSound	40	2	491304890
491305092	Triggered	2,37,38,39,40,41,	 File_beep5	40	2	491305092
491316989	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491316989
491317189	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	491317189
491331573	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491331573
491334774	Triggered	4,42,43,44,45,46,	 NoSound	40	2	491334774
491334976	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	491334976
491343257	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491343257
491347334	Triggered	4,42,43,44,45,46,	 NoSound	40	2	491347334
491347536	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	491347536
491358096	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491358096
491361838	Triggered	4,42,43,44,45,46,	 NoSound	40	2	491361838
491362039	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	491362039
491371463	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491371463
491371666	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	491371666
491376142	Triggered	6,47,48,49,50,51,	 NoSound	40	2	491376142
491376344	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	491376344
491386637	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491386637
491386839	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	491386839
491398006	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491398006
491401408	Triggered	8,52,53,54,55,56,	 NoSound	40	2	491401408
491401612	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	491401612
491417048	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491417048
491420725	Triggered	8,52,53,54,55,56,	 NoSound	40	2	491420725
491420928	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	491420928
491434294	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491434294
491437373	Triggered	8,52,53,54,55,56,	 NoSound	40	2	491437373
491437577	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	491437577
491449132	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491449132
491449337	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	491449337
491452676	Triggered	8,52,53,54,55,56,	 NoSound	40	2	491452676
491452878	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	491452878
491464840	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491464840
491465043	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	491465043
491468182	Triggered	8,52,53,54,55,56,	 NoSound	40	2	491468182
491468386	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	491468386
491481083	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491481083
491481286	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	491481286
491484090	Triggered	8,52,53,54,55,56,	 NoSound	40	2	491484090
491484293	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	491484293
491496322	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491496322
491496523	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	491496523
491499464	Triggered	8,52,53,54,55,56,	 NoSound	40	2	491499464
491499667	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	491499667
491511628	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491511628
491511831	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	491511831
491514436	Triggered	8,52,53,54,55,56,	 NoSound	40	2	491514436
491514638	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	491514638
491526601	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491526601
491526802	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	491526802
491529546	Triggered	8,52,53,54,55,56,	 NoSound	40	2	491529546
491529748	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	491529748
491542309	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491542309
491542509	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	491542509
491556547	Triggered	4,42,43,44,45,46,	 NoSound	40	2	491556547
491556752	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	491556752
491565569	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491565569
491569579	Triggered	4,42,43,44,45,46,	 NoSound	40	2	491569579
491569780	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	491569780
491579740	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491579740
491600393	Triggered	4,42,43,44,45,46,	 NoSound	40	2	491600393
491600595	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	491600595
491610354	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491610354
491610556	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	491610556
491614176	Triggered	4,42,43,44,45,46,	 NoSound	40	2	491614176
491614378	Triggered	4,42,43,44,45,46,	 File_beep3	40	2	491614378
491625598	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491625598
491625800	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	491625800
491641636	Triggered	2,37,38,39,40,41,	 NoSound	40	2	491641636
491641853	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	491641853
491651660	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491651660
491654735	Triggered	2,37,38,39,40,41,	 NoSound	40	2	491654735
491654938	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	491654938
491665296	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491665296
491668438	Triggered	2,37,38,39,40,41,	 NoSound	40	2	491668438
491668640	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	491668640
491682079	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491682079
491682281	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	491682281
491687087	Triggered	2,37,38,39,40,41,	 NoSound	40	2	491687087
491687289	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	491687289
491701993	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491701993
491702194	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	491702194
491720172	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491720172
491724516	Triggered	6,47,48,49,50,51,	 NoSound	40	2	491724516
491724718	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	491724718
491733609	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491733609
491739895	Triggered	6,47,48,49,50,51,	 NoSound	40	2	491739895
491740096	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	491740096
491765625	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491765625
491780263	Triggered	6,47,48,49,50,51,	 NoSound	40	2	491780263
491780464	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	491780464
491790559	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491790559
491790765	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	491790765
491796305	Triggered	6,47,48,49,50,51,	 NoSound	40	2	491796305
491796505	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	491796505
491806734	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491806734
491806938	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	491806938
491815357	Triggered	4,42,43,44,45,46,	 NoSound	40	2	491815357
491815560	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	491815560
491826049	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491826049
491826253	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	491826253
491830861	Triggered	4,42,43,44,45,46,	 NoSound	40	2	491830861
491831062	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	491831062
491842501	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491842501
491842704	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	491842704
491848307	Triggered	6,47,48,49,50,51,	 NoSound	40	2	491848307
491848507	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	491848507
491857397	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491857397
491857599	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	491857599
491864694	Triggered	4,42,43,44,45,46,	 NoSound	40	2	491864694
491864896	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	491864896
491879988	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491879988
491880191	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	491880191
491885615	Triggered	4,42,43,44,45,46,	 NoSound	40	2	491885615
491885817	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	491885817
491895964	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	491895964
491896165	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	491896165
491910335	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491910335
491913810	Triggered	8,52,53,54,55,56,	 NoSound	40	2	491913810
491914010	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	491914010
491923502	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491923502
491934932	Triggered	8,52,53,54,55,56,	 NoSound	40	2	491934932
491935133	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	491935133
491951174	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491951174
491963006	Triggered	8,52,53,54,55,56,	 NoSound	40	2	491963006
491963206	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	491963206
491988471	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	491988471
491988672	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	491988672
491992414	Triggered	2,37,38,39,40,41,	 NoSound	40	2	491992414
491992617	Triggered	2,37,38,39,40,41,	 File_beep4	40	2	491992617
492004580	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492004580
492004781	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	492004781
492065472	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492065472
492070554	Triggered	6,47,48,49,50,51,	 NoSound	40	2	492070554
492070755	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	492070755
492090604	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492090604
492095283	Triggered	6,47,48,49,50,51,	 NoSound	40	2	492095283
492095483	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	492095483
492105377	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492105377
492115000	Triggered	6,47,48,49,50,51,	 NoSound	40	2	492115000
492115201	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	492115201
492123355	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492123355
492123557	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	492123557
492129908	Triggered	4,42,43,44,45,46,	 NoSound	40	2	492129908
492130109	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	492130109
492143877	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492143877
492144078	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	492144078
492156715	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492156715
492160318	Triggered	8,52,53,54,55,56,	 NoSound	40	2	492160318
492160520	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	492160520
492172630	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492172630
492175960	Triggered	8,52,53,54,55,56,	 NoSound	40	2	492175960
492176162	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	492176162
492189060	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492189061
492192336	Triggered	8,52,53,54,55,56,	 NoSound	40	2	492192336
492192538	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	492192538
492204835	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492204835
492205037	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	492205037
492208045	Triggered	8,52,53,54,55,56,	 NoSound	40	2	492208045
492208247	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	492208247
492221479	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492221479
492221692	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundLong	40	2	492221692
492241865	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492241865
492245810	Triggered	4,42,43,44,45,46,	 NoSound	40	2	492245810
492253029	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492253029
492261248	Triggered	4,42,43,44,45,46,	 NoSound	40	2	492261248
492290726	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492290726
492296674	Triggered	4,42,43,44,45,46,	 NoSound	40	2	492296674
492341860	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492341860
492342064	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	492342064
492347407	Triggered	6,47,48,49,50,51,	 NoSound	40	2	492347407
492347610	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	492347610
492362379	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492362379
492362582	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	492362582
492367459	Triggered	6,47,48,49,50,51,	 NoSound	40	2	492367459
492367660	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	492367660
492387311	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492387311
492387514	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	492387514
492393727	Triggered	6,47,48,49,50,51,	 NoSound	40	2	492393727
492393928	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	492393928
492406970	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492406970
492407174	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	492407174
492412443	Triggered	4,42,43,44,45,46,	 NoSound	40	2	492412443
492421265	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492421265
492421467	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	492421467
492426420	Triggered	6,47,48,49,50,51,	 NoSound	40	2	492426420
492426622	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	492426622
492438711	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492438711
492438912	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	492438912
492444460	Triggered	6,47,48,49,50,51,	 NoSound	40	2	492444460
492444662	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	492444662
492455488	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492455488
492455688	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	492455688
492466589	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492466589
492470338	Triggered	8,52,53,54,55,56,	 NoSound	40	2	492470338
492476956	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492476956
492488508	Triggered	8,52,53,54,55,56,	 NoSound	40	2	492488508
492496996	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492496996
492515845	Triggered	8,52,53,54,55,56,	 NoSound	40	2	492515845
492542515	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492542515
492542717	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	492542717
492547662	Triggered	8,52,53,54,55,56,	 NoSound	40	2	492547662
492553544	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492553544
492553744	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	492553744
492565040	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492565040
492569186	Triggered	4,42,43,44,45,46,	 NoSound	40	2	492569186
492569389	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	492569389
492585694	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492585694
492590640	Triggered	4,42,43,44,45,46,	 NoSound	40	2	492590640
492590843	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	492590843
492603273	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492603273
492607418	Triggered	4,42,43,44,45,46,	 NoSound	40	2	492607418
492607619	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	492607619
492621926	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492621926
492622128	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	492622128
492626006	Triggered	4,42,43,44,45,46,	 NoSound	40	2	492626006
492626209	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	492626209
492638767	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492638767
492638967	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	492638967
492650806	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492650806
492654747	Triggered	8,52,53,54,55,56,	 NoSound	40	2	492654747
492660422	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492660422
492668979	Triggered	8,52,53,54,55,56,	 NoSound	40	2	492668979
492675938	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492675938
492682145	Triggered	8,52,53,54,55,56,	 NoSound	40	2	492682145
492699993	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492699993
492700195	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	492700195
492703668	Triggered	2,37,38,39,40,41,	 NoSound	40	2	492703668
492703869	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	492703869
492712291	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492712291
492712492	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	492712492
492736553	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492736553
492740365	Triggered	4,42,43,44,45,46,	 NoSound	40	2	492740365
492740566	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	492740566
492748920	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492748920
492773851	Triggered	4,42,43,44,45,46,	 NoSound	40	2	492773851
492774051	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	492774051
492783744	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492783744
492792437	Triggered	4,42,43,44,45,46,	 NoSound	40	2	492792437
492792637	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	492792637
492803663	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492803663
492803865	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	492803865
492808821	Triggered	6,47,48,49,50,51,	 NoSound	40	2	492808821
492843633	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492843633
492843834	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	492843834
492862215	Triggered	8,52,53,54,55,56,	 NoSound	40	2	492862215
492862419	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	492862419
492872183	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492872183
492875995	Triggered	8,52,53,54,55,56,	 NoSound	40	2	492875995
492876197	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	492876197
492885675	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492885675
492889354	Triggered	8,52,53,54,55,56,	 NoSound	40	2	492889354
492889555	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	492889555
492899313	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492899313
492899514	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	492899514
492903990	Triggered	2,37,38,39,40,41,	 NoSound	40	2	492903990
492904192	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	492904192
492915955	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	492915955
492916156	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	492916156
492937010	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492937010
492943627	Triggered	4,42,43,44,45,46,	 NoSound	40	2	492943627
492943831	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	492943831
492960872	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492960872
492965818	Triggered	4,42,43,44,45,46,	 NoSound	40	2	492965818
492966019	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	492966019
492988277	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	492988277
493002916	Triggered	4,42,43,44,45,46,	 NoSound	40	2	493002916
493003118	Triggered	4,42,43,44,45,46,	 File_beep5	40	2	493003118
493029652	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	493029652
493029854	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	493029854
493036535	Triggered	6,47,48,49,50,51,	 NoSound	40	2	493036535
493036738	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	493036738
493049102	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	493049102
493049303	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	493049303
493103042	Triggered	2,37,38,39,40,41,	 NoSound	40	2	493103042
493111934	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	493111934
493128644	Triggered	2,37,38,39,40,41,	 NoSound	40	2	493128644
493137865	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	493137865
493143079	Triggered	2,37,38,39,40,41,	 NoSound	40	2	493143079
493155245	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	493155245
493155450	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	493155450
493161394	Triggered	8,52,53,54,55,56,	 NoSound	40	2	493161394
493161596	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	493161596
493182382	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	493182382
493182586	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	493182586
493192744	Triggered	8,52,53,54,55,56,	 NoSound	40	2	493192744
493192945	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	493192945
493214265	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	493214265
493214469	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	493214469
493221819	Triggered	8,52,53,54,55,56,	 NoSound	40	2	493221819
493222020	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	493222020
493237265	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	493237265
493237467	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	493237467
493242140	Triggered	8,52,53,54,55,56,	 NoSound	40	2	493242140
493242341	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	493242341
493252169	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	493252169
493252372	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	493252372
493265399	Triggered	2,37,38,39,40,41,	 NoSound	40	2	493265399
