Ver1.2	92465637	StartFile	3/14/2020	8:15:21 PM	E:\BehavioralExperiments\Tianqi\RatData_Tianqi\RawData\031420\SoundData.txt	92465637
93533865	Triggered	5	 Modulated Tone	25	2	93533865
93537406	Triggered	8	 NoSound	50	2	93537406
93553923	Triggered	5	 Modulated Tone	25	2	93553923
93557660	Triggered	8	 NoSound	50	2	93557660
93572705	Triggered	5	 Modulated Tone	25	2	93572705
93576378	Triggered	8	 NoSound	50	2	93576378
93591417	Triggered	5	 Modulated Tone	25	2	93591417
93595291	Triggered	2	 NoSound	50	2	93595291
93603985	Triggered	1	 Modulated Tone	25	2	93603985
93626711	Triggered	5	 Modulated Tone	25	2	93626711
93630916	Triggered	2	 NoSound	50	2	93630916
93639812	Triggered	5	 Modulated Tone	25	2	93639812
93645623	Triggered	2	 NoSound	50	2	93645623
93655987	Triggered	5	 Modulated Tone	25	2	93655987
93660198	Triggered	8	 NoSound	50	2	93660198
94234198	EndFile	Saturday, March 14, 2020	8:44:49 PM	EndFile	EndFile	94234199
