Ver1.3	71419713	StartFile	8/20/2020	2:56:28 PM	E:\BehavioralExperiments\Rizzo\RatData_Rizzo\Rawdata\082020B\SoundData.txt	71419713
73042172	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	73042172
73053665	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73053665
73053871	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	73053871
73056808	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73056808
73057010	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	73057010
73067369	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73067369
73067573	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	73067573
73071713	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73071713
73071917	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	73071917
73085082	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73085082
73085287	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	73085287
73088423	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73088423
73088625	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	73088625
73097046	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73097046
73097250	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	73097250
73100793	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73100793
73100994	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	73100994
73110013	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73110013
73110217	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	73110217
73112887	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73112887
73113089	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	73113089
73121910	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73121910
73122126	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	73122126
73124919	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73124919
73125121	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	73125121
73135480	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73135480
73135684	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	73135684
73138556	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73138556
73138758	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	73138758
73149182	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73149182
73149384	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	73149384
73152122	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73152122
73152324	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	73152324
73161280	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73161280
73161482	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	73161482
73164154	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73164154
73164356	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	73164356
73174580	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73174580
73174782	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	73174782
73177527	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73177527
73177729	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	73177729
73189567	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73189567
73189768	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	73189768
73203456	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73203456
73203661	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	73203661
73206798	Triggered	4,42,43,44,45,46,	 NoSound	40	2	73206798
73213282	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73213282
73213488	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	73213488
73217158	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73217158
73217360	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	73217360
73229324	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73229324
73229528	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	73229528
73233275	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73233275
73233477	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	73233477
73243630	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73243630
73243835	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	73243835
73246703	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73246703
73246906	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	73246906
73256863	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73256863
73257065	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	73257065
73259670	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73259670
73259873	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	73259873
73271635	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73271635
73271840	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	73271840
73274308	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73274308
73274512	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	73274512
73287207	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73287207
73287410	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	73287410
73290215	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73290215
73290418	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	73290418
73303250	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73303250
73303454	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	73303454
73305990	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73305990
73306192	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	73306192
73317286	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73317286
73317491	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	73317491
73320363	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73320363
73320565	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	73320565
73331189	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73331189
73331393	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	73331393
73333996	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73333996
73334198	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	73334198
73346228	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73346228
73346445	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	73346445
73349639	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73349639
73349841	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	73349841
73373967	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73373967
73374171	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	73374171
73376909	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73376909
73377112	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	73377112
73387737	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73387737
73387951	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	73387951
73390944	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73390944
73391147	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	73391147
73407588	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73407588
73407791	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	73407791
73410664	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73410664
73410866	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	73410866
73422494	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73422494
73422697	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	73422697
73425702	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73425702
73425903	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	73425903
73435928	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73435928
73436130	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	73436130
73439271	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73439271
73439474	Triggered	6,47,48,49,50,51,	 File_beep5	40	2	73439474
73449297	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73449297
73449499	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	73449499
73464203	Triggered	2,37,38,39,40,41,	 NoSound	40	2	73464203
73464408	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	73464408
73472624	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73472624
73472828	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	73472828
73475765	Triggered	2,37,38,39,40,41,	 NoSound	40	2	73475765
73475967	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	73475967
73483051	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73483051
73483254	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	73483254
73486126	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73486126
73486328	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	73486328
73501439	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73501439
73501643	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	73501643
73504441	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73504441
73504644	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	73504644
73514734	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73514734
73514938	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	73514938
73517949	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73517949
73518150	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	73518150
73525763	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73525763
73525967	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	73525967
73528904	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73528904
73529106	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	73529106
73537460	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73537460
73537665	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	73537665
73540401	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73540401
73540603	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	73540603
73548756	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73548756
73548961	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	73548961
73552639	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73552639
73552840	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	73552840
73575499	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73575499
73575701	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	73575701
73579704	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73579704
73579917	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	73579917
73588059	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73588059
73588263	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	73588263
73592135	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73592135
73592337	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	73592337
73602768	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73602768
73602971	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	73602971
73606975	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73606975
73607176	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	73607176
73615062	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73615062
73615266	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	73615266
73618871	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73618871
73619072	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	73619072
73627428	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73627428
73627641	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	73627641
73631774	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73631774
73631976	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	73631976
73639660	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73639660
73639862	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	73639862
73643336	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73643336
73643536	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	73643536
73651425	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73651425
73651627	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	73651627
73655180	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73655180
73655382	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	73655382
73663789	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73663789
73663991	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	73663991
73667665	Triggered	8,52,53,54,55,56,	 NoSound	40	2	73667665
73667867	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	73667867
73675620	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	73675620
73675820	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	73675820
73692733	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73692733
73708706	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73708706
73708911	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	73708911
73713319	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73713319
73719267	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73719267
73719484	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	73719484
73723090	Triggered	4,42,43,44,45,46,	 NoSound	40	2	73723090
73723291	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	73723291
73731498	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73731498
73731703	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	73731703
73735984	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73735984
73756631	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73756631
73756833	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	73756833
73762713	Triggered	4,42,43,44,45,46,	 NoSound	40	2	73762713
73762914	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	73762914
73770868	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73770868
73771072	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	73771072
73775614	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73775614
73781563	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73781563
73781768	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	73781768
73787651	Triggered	4,42,43,44,45,46,	 NoSound	40	2	73787651
73787852	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	73787852
73796937	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73796937
73797141	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	73797141
73806500	Triggered	4,42,43,44,45,46,	 NoSound	40	2	73806500
73806700	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	73806700
73918586	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73918586
73918791	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	73918791
73922396	Triggered	4,42,43,44,45,46,	 NoSound	40	2	73922396
73922597	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	73922597
73933759	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73933759
73933962	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	73933962
73937110	Triggered	4,42,43,44,45,46,	 NoSound	40	2	73937110
73937312	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	73937312
73954347	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73954347
73954550	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	73954550
73958490	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73958490
73968188	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73968188
73968392	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	73968392
73972662	Triggered	4,42,43,44,45,46,	 NoSound	40	2	73972662
73972863	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	73972863
73981825	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	73981825
73982029	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	73982029
73986565	Triggered	6,47,48,49,50,51,	 NoSound	40	2	73986565
74005347	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	74005347
74005551	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	74005551
74010372	Triggered	6,47,48,49,50,51,	 NoSound	40	2	74010372
74018848	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	74018848
74019051	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	74019051
74026333	Triggered	4,42,43,44,45,46,	 NoSound	40	2	74026333
74026533	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	74026533
