Ver1.2	1195051584	StartFile	3/27/2020	2:31:47 PM	E:\BehavioralExperiments\Tianqi\RatData_Tianqi\RawData\032720\SoundData.txt	1195051584
1196941659	Triggered	1	 Modulated Tone	25	2	1196941659
1196949278	Triggered	5	 Modulated Tone	25	2	1196949278
1196957968	Triggered	6	 NoSound	50	2	1196957968
1196963716	Triggered	1	 Modulated Tone	25	2	1196963716
1196971002	Triggered	5	 Modulated Tone	25	2	1196971002
1196993795	Triggered	6	 NoSound	50	2	1196993795
1197000546	Triggered	1	 Modulated Tone	25	2	1197000546
1197005023	Triggered	4	 NoSound	50	2	1197005023
1197014782	Triggered	1	 Modulated Tone	25	2	1197014782
1197018259	Triggered	4	 NoSound	50	2	1197018259
1197025410	Triggered	1	 Modulated Tone	25	2	1197025410
1197031693	Triggered	4	 NoSound	50	2	1197031693
1197039915	Triggered	1	 Modulated Tone	25	2	1197039915
1197044527	Triggered	4	 NoSound	50	2	1197044527
1197052814	Triggered	1	 Modulated Tone	25	2	1197052814
1197056357	Triggered	4	 NoSound	50	2	1197056357
1197066049	Triggered	1	 Modulated Tone	25	2	1197066049
1197069596	Triggered	4	 NoSound	50	2	1197069596
1197078014	Triggered	1	 Modulated Tone	25	2	1197078014
1197082961	Triggered	5	 Modulated Tone	25	2	1197082961
1197086168	Triggered	8	 NoSound	50	2	1197086168
1197096864	Triggered	5	 Modulated Tone	25	2	1197096864
1197100672	Triggered	8	 NoSound	50	2	1197100672
1197108159	Triggered	5	 Modulated Tone	25	2	1197108159
1197111904	Triggered	8	 NoSound	50	2	1197111904
1197120931	Triggered	5	 Modulated Tone	25	2	1197120931
1197127275	Triggered	2	 NoSound	50	2	1197127275
1197142782	Triggered	5	 Modulated Tone	25	2	1197142782
1197146792	Triggered	2	 NoSound	50	2	1197146792
1197159224	Triggered	5	 Modulated Tone	25	2	1197159224
1197163436	Triggered	2	 NoSound	50	2	1197163436
1197175069	Triggered	5	 Modulated Tone	25	2	1197175069
1197178878	Triggered	2	 NoSound	50	2	1197178878
1197190507	Triggered	5	 Modulated Tone	25	2	1197190507
1197194316	Triggered	2	 NoSound	50	2	1197194316
1197206885	Triggered	5	 Modulated Tone	25	2	1197206885
1197211228	Triggered	2	 NoSound	50	2	1197211228
1197224529	Triggered	5	 Modulated Tone	25	2	1197224529
1197230278	Triggered	1	 Modulated Tone	25	2	1197230278
1197234096	Triggered	4	 NoSound	50	2	1197234096
1197243378	Triggered	1	 Modulated Tone	25	2	1197243378
1197247121	Triggered	4	 NoSound	50	2	1197247121
1197257280	Triggered	1	 Modulated Tone	25	2	1197257280
1197261364	Triggered	4	 NoSound	50	2	1197261364
1197274258	Triggered	1	 Modulated Tone	25	2	1197274258
1197279406	Triggered	4	 NoSound	50	2	1197279406
1197287897	Triggered	1	 Modulated Tone	25	2	1197287897
1197292438	Triggered	4	 NoSound	50	2	1197292438
1197299992	Triggered	1	 Modulated Tone	25	2	1197299992
1197305540	Triggered	4	 NoSound	50	2	1197305540
1197313766	Triggered	1	 Modulated Tone	25	2	1197313766
1197317774	Triggered	6	 NoSound	50	2	1197317774
1197324990	Triggered	1	 Modulated Tone	25	2	1197324990
1197339561	Triggered	4	 NoSound	50	2	1197339561
1197358344	Triggered	1	 Modulated Tone	25	2	1197358344
1197362824	Triggered	4	 NoSound	50	2	1197362824
1197371782	Triggered	1	 Modulated Tone	25	2	1197371782
1197377193	Triggered	5	 Modulated Tone	25	2	1197377193
1197381003	Triggered	2	 NoSound	50	2	1197381003
1197394308	Triggered	5	 Modulated Tone	25	2	1197394308
1197403729	Triggered	2	 NoSound	50	2	1197403729
1197414222	Triggered	5	 Modulated Tone	25	2	1197414222
1197420774	Triggered	2	 NoSound	50	2	1197420774
1197429530	Triggered	5	 Modulated Tone	25	2	1197429530
1197563746	Triggered	2	 NoSound	50	2	1197563746
1197572102	Triggered	5	 Modulated Tone	25	2	1197572102
1197576584	Triggered	8	 NoSound	50	2	1197576584
1197591351	Triggered	5	 Modulated Tone	25	2	1197591351
1197597701	Triggered	8	 NoSound	50	2	1197597701
1197610801	Triggered	5	 Modulated Tone	25	2	1197610801
1197614612	Triggered	8	 NoSound	50	2	1197614612
1197627446	Triggered	5	 Modulated Tone	25	2	1197627446
1197631054	Triggered	8	 NoSound	50	2	1197631054
1197642617	Triggered	5	 Modulated Tone	25	2	1197642617
1197646294	Triggered	8	 NoSound	50	2	1197646294
1197657122	Triggered	5	 Modulated Tone	25	2	1197657122
1197662002	Triggered	1	 Modulated Tone	25	2	1197662002
1197666012	Triggered	6	 NoSound	50	2	1197666012
1197689880	Triggered	1	 Modulated Tone	25	2	1197689880
1197693956	Triggered	6	 NoSound	50	2	1197693956
1197718749	Triggered	1	 Modulated Tone	25	2	1197718749
1197722695	Triggered	6	 NoSound	50	2	1197722695
1197741944	Triggered	1	 Modulated Tone	25	2	1197741944
1197746288	Triggered	6	 NoSound	50	2	1197746288
1197767810	Triggered	1	 Modulated Tone	25	2	1197767810
1197771622	Triggered	6	 NoSound	50	2	1197771622
1197790737	Triggered	1	 Modulated Tone	25	2	1197790737
1197795018	Triggered	6	 NoSound	50	2	1197795018
1197814466	Triggered	1	 Modulated Tone	25	2	1197814466
1197818544	Triggered	6	 NoSound	50	2	1197818544
1197836723	Triggered	1	 Modulated Tone	25	2	1197836723
1197841078	Triggered	6	 NoSound	50	2	1197841078
1197859584	Triggered	1	 Modulated Tone	25	2	1197859584
1197863794	Triggered	6	 NoSound	50	2	1197863794
1197881307	Triggered	1	 Modulated Tone	25	2	1197881307
1197887397	Triggered	5	 Modulated Tone	25	2	1197887397
1197891468	Triggered	2	 NoSound	50	2	1197891468
1197900825	Triggered	5	 Modulated Tone	25	2	1197900825
1197905168	Triggered	2	 NoSound	50	2	1197905168
1197913792	Triggered	5	 Modulated Tone	25	2	1197913792
1197919273	Triggered	2	 NoSound	50	2	1197919273
1197928702	Triggered	5	 Modulated Tone	25	2	1197928702
1197932974	Triggered	8	 NoSound	50	2	1197932974
1197953834	Triggered	5	 Modulated Tone	25	2	1197953834
1197957576	Triggered	8	 NoSound	50	2	1197957576
1197976087	Triggered	5	 Modulated Tone	25	2	1197976087
1197979763	Triggered	8	 NoSound	50	2	1197979763
1197994804	Triggered	5	 Modulated Tone	25	2	1197994804
1197998411	Triggered	8	 NoSound	50	2	1197998411
1198016391	Triggered	5	 Modulated Tone	25	2	1198016391
1198019867	Triggered	8	 NoSound	50	2	1198019867
1198039586	Triggered	5	 Modulated Tone	25	2	1198039586
1198043266	Triggered	8	 NoSound	50	2	1198043266
1198059240	Triggered	5	 Modulated Tone	25	2	1198059240
1198065386	Triggered	1	 Modulated Tone	25	2	1198065386
1198069463	Triggered	6	 NoSound	50	2	1198069463
1198088454	Triggered	1	 Modulated Tone	25	2	1198088454
1198092857	Triggered	6	 NoSound	50	2	1198092857
1198112709	Triggered	7	 NoSound	50	2	1198112709
1198125611	Triggered	6	 NoSound	50	2	1198125611
1198133698	Triggered	1	 Modulated Tone	25	2	1198133698
1198139044	Triggered	6	 NoSound	50	2	1198139044
1198157364	Triggered	1	 Modulated Tone	25	2	1198157364
1198162241	Triggered	4	 NoSound	50	2	1198162241
1198171931	Triggered	1	 Modulated Tone	25	2	1198171931
1198177346	Triggered	4	 NoSound	50	2	1198177346
1198190245	Triggered	5	 Modulated Tone	25	2	1198190245
1198375460	Triggered	4	 NoSound	50	2	1198375460
