Ver1.3	363148631	StartFile	7/29/2020	4:56:47 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\072920B\SoundData.txt	363148631
365158231	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	365158231
365161637	Triggered	8,52,53,54,55,56,	 NoSound	40	2	365161637
365161840	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	365161840
365178556	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	365178556
365178758	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	365178758
365182425	Triggered	8,52,53,54,55,56,	 NoSound	40	2	365182425
365182627	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	365182627
365195526	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	365195526
365195727	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	365195727
365216850	Triggered	6,47,48,49,50,51,	 NoSound	40	2	365216850
365217053	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	365217053
365227477	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	365227477
365227681	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	365227681
365232155	Triggered	4,42,43,44,45,46,	 NoSound	40	2	365232155
365232357	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	365232357
365245196	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	365245196
365245399	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	365245399
365267916	Triggered	4,42,43,44,45,46,	 NoSound	40	2	365267916
365268119	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	365268119
365282086	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	365282086
365282289	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	365282289
365310492	Triggered	4,42,43,44,45,46,	 NoSound	40	2	365310492
365310694	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	365310694
365322926	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	365322926
365323129	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	365323129
365427464	Triggered	4,42,43,44,45,46,	 NoSound	40	2	365427464
365427668	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	365427668
365442370	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	365442370
365442573	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	365442573
365480736	Triggered	6,47,48,49,50,51,	 NoSound	40	2	365480736
365480938	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	365480938
365494974	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	365494974
365495177	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	365495177
365513956	Triggered	4,42,43,44,45,46,	 NoSound	40	2	365513956
365514158	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	365514158
365527191	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	365527191
365527394	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	365527394
365565290	Triggered	6,47,48,49,50,51,	 NoSound	40	2	365565290
365565492	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	365565492
365576066	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	365576066
365576269	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	365576269
365586279	Triggered	6,47,48,49,50,51,	 NoSound	40	2	365586279
365586479	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	365586479
365611945	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	365611945
365612147	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	365612147
365619365	Triggered	4,42,43,44,45,46,	 NoSound	40	2	365619365
365619567	Triggered	4,42,43,44,45,46,	 File_beep4	40	2	365619567
365635809	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	365635809
365636011	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	365636011
365672970	Triggered	6,47,48,49,50,51,	 NoSound	40	2	365672970
365673172	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	365673172
365702915	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	365702915
365703117	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	365703117
365712476	Triggered	6,47,48,49,50,51,	 NoSound	40	2	365712476
365712677	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	365712677
365728451	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	365728451
365728653	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	365728653
