Ver1.3	341099863	StartFile	7/29/2020	10:49:18 AM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\072920A\SoundData.txt	341099863
342593097	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	342593097
342602509	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	342602509
342602724	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	342602724
342606780	Triggered	8,52,53,54,55,56,	 NoSound	40	2	342606780
342606982	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	342606982
342617550	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	342617550
342617751	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	342617751
342638136	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	342638136
342642158	Triggered	4,42,43,44,45,46,	 NoSound	40	2	342642158
342642359	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	342642359
342653408	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	342653408
342653611	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	342653611
342660087	Triggered	6,47,48,49,50,51,	 NoSound	40	2	342660087
342660288	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	342660288
342672200	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	342672200
342672403	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	342672403
342677776	Triggered	4,42,43,44,45,46,	 NoSound	40	2	342677776
342677977	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	342677977
342695044	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	342695044
342695246	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	342695246
342701120	Triggered	6,47,48,49,50,51,	 NoSound	40	2	342701120
342701322	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	342701322
342733611	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	342733611
342733815	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	342733815
342763521	Triggered	4,42,43,44,45,46,	 NoSound	40	2	342763521
342763731	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	342763731
342774703	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	342774703
342774919	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	342774919
342785592	Triggered	6,47,48,49,50,51,	 NoSound	40	2	342785592
342785794	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	342785794
342803763	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	342803763
342803965	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	342803965
342809177	Triggered	4,42,43,44,45,46,	 NoSound	40	2	342809177
342809378	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	342809378
342821031	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	342821031
342821233	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	342821233
342831981	Triggered	6,47,48,49,50,51,	 NoSound	40	2	342831981
342832183	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	342832183
342859716	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	342859716
342859918	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	342859918
342865133	Triggered	6,47,48,49,50,51,	 NoSound	40	2	342865133
342865334	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	342865334
342879511	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	342879511
342879714	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	342879714
342885828	Triggered	4,42,43,44,45,46,	 NoSound	40	2	342885828
342886029	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	342886029
342895636	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	342895636
342895839	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	342895839
342912423	Triggered	4,42,43,44,45,46,	 NoSound	40	2	342912423
342912623	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	342912623
342921867	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	342921867
342922071	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	342922071
342932217	Triggered	6,47,48,49,50,51,	 NoSound	40	2	342932217
342932418	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	342932418
342950159	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	342950159
342950361	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	342950361
342955562	Triggered	4,42,43,44,45,46,	 NoSound	40	2	342955562
342955762	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	342955762
342980783	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	342980783
342980986	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	342980986
342985223	Triggered	6,47,48,49,50,51,	 NoSound	40	2	342985223
342985443	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	342985443
343003514	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343003514
343003717	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	343003717
343008568	Triggered	4,42,43,44,45,46,	 NoSound	40	2	343008568
343008769	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	343008769
343018795	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343018795
343018998	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	343018998
343026257	Triggered	4,42,43,44,45,46,	 NoSound	40	2	343026257
343026458	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	343026458
343059586	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343059586
343059789	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	343059789
343064281	Triggered	6,47,48,49,50,51,	 NoSound	40	2	343064281
343064483	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	343064483
343078841	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343078841
343079044	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	343079044
343084076	Triggered	4,42,43,44,45,46,	 NoSound	40	2	343084076
343084276	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	343084276
343092919	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343092919
343093121	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	343093121
343101343	Triggered	6,47,48,49,50,51,	 NoSound	40	2	343101343
343101544	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	343101544
343116986	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343116986
343117188	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	343117188
343121197	Triggered	4,42,43,44,45,46,	 NoSound	40	2	343121197
343121398	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	343121398
343130764	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343130764
343130965	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	343130965
343140029	Triggered	6,47,48,49,50,51,	 NoSound	40	2	343140029
343140231	Triggered	6,47,48,49,50,51,	 File_beep3	40	2	343140231
343157237	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343157237
343157451	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	343157451
343209398	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343209398
343213491	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343213491
343213693	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343213693
343224863	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343224863
343225066	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	343225066
343229145	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343229145
343229355	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343229355
343239964	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343239964
343240168	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	343240168
343244057	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343244057
343244258	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343244258
343256691	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343256691
343256894	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	343256894
343260843	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343260843
343261060	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343261060
343272334	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343272334
343272537	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	343272537
343276250	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343276250
343276452	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343276452
343288413	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343288413
343288616	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	343288616
343292610	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343292610
343292811	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343292811
343304100	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343304100
343304303	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	343304303
343308013	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343308013
343308216	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343308216
343318963	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343318963
343319166	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	343319166
343323414	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343323414
343323616	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343323616
343335148	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343335148
343335351	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	343335351
343339780	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343339780
343339982	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343339982
343351813	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343351813
343352016	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	343352016
343356326	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343356326
343356528	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343356528
343368960	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343368960
343369162	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	343369162
343374134	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343374134
343374349	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343374349
343387851	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343387851
343388054	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	343388054
343393749	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343393749
343393950	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343393950
343407526	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343407526
343407742	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	343407742
343413181	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343413181
343413382	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343413382
343427080	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343427080
343427282	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	343427282
343431775	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343431775
343431994	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343431994
343445371	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343445371
343445574	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	343445574
343449763	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343449763
343449978	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343449978
343462939	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343462939
343463142	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	343463142
343467692	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343467692
343467894	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343467894
343481770	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343481770
343481973	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	343481973
343486163	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343486163
343486365	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343486365
343502829	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343502829
343503046	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	343503046
343507220	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343507220
343507436	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343507436
343518894	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343518894
343519095	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	343519095
343523058	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343523058
343523260	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343523260
343535980	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343535980
343536182	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	343536182
343540319	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343540319
343540521	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343540521
343552225	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343552225
343552427	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	343552427
343556617	Triggered	8,52,53,54,55,56,	 NoSound	40	2	343556617
343556819	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	343556819
343569853	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	343569853
343570054	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	343570054
343583210	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343583210
343588385	Triggered	4,42,43,44,45,46,	 NoSound	40	2	343588385
343588585	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	343588585
343607397	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343607397
343607600	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	343607600
343620090	Triggered	6,47,48,49,50,51,	 NoSound	40	2	343620090
343620293	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	343620293
343643376	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343643376
343643580	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	343643580
343650236	Triggered	6,47,48,49,50,51,	 NoSound	40	2	343650236
343650437	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	343650437
343667623	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343667623
343667825	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	343667825
343674422	Triggered	6,47,48,49,50,51,	 NoSound	40	2	343674422
343674622	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	343674622
343687846	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343687846
343688049	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	343688049
343693434	Triggered	4,42,43,44,45,46,	 NoSound	40	2	343693434
343693649	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	343693649
343705896	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343705896
343706098	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	343706098
343717200	Triggered	6,47,48,49,50,51,	 NoSound	40	2	343717200
343717401	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	343717401
343735370	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343735370
343735573	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	343735573
343742590	Triggered	6,47,48,49,50,51,	 NoSound	40	2	343742590
343742791	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	343742791
343756549	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343756549
343756753	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	343756753
343764611	Triggered	6,47,48,49,50,51,	 NoSound	40	2	343764611
343764812	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	343764812
343778929	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343778929
343779132	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	343779132
343785127	Triggered	6,47,48,49,50,51,	 NoSound	40	2	343785127
343785327	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	343785327
343801251	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343801251
343801454	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	343801454
343808472	Triggered	4,42,43,44,45,46,	 NoSound	40	2	343808472
343808686	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	343808686
343829606	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343829606
343829810	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	343829810
343836086	Triggered	6,47,48,49,50,51,	 NoSound	40	2	343836086
343836288	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	343836288
343849503	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343849503
343849719	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	343849719
343855099	Triggered	6,47,48,49,50,51,	 NoSound	40	2	343855099
343855314	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	343855314
343870863	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343870863
343871066	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	343871066
343878745	Triggered	6,47,48,49,50,51,	 NoSound	40	2	343878745
343878960	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	343878960
343891499	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343891499
343891702	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	343891702
343896914	Triggered	4,42,43,44,45,46,	 NoSound	40	2	343896914
343897130	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	343897130
343913699	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343913699
343913903	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	343913903
343926455	Triggered	6,47,48,49,50,51,	 NoSound	40	2	343926455
343926656	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	343926656
343942940	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343942940
343943144	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-9kHz	40	2	343943144
343948295	Triggered	6,47,48,49,50,51,	 NoSound	40	2	343948295
343948496	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	343948496
343962079	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343962079
343962282	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-7kHz	40	2	343962282
343967487	Triggered	4,42,43,44,45,46,	 NoSound	40	2	343967487
343967689	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	343967689
343979641	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	343979641
343979844	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-5kHz	40	2	343979844
343984756	Triggered	6,47,48,49,50,51,	 NoSound	40	2	343984756
343984957	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	343984957
344010207	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	344010207
344010409	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-3kHz	40	2	344010409
344016463	Triggered	6,47,48,49,50,51,	 NoSound	40	2	344016463
344016664	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	344016664
344030121	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	344030121
344030323	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-2kHz	40	2	344030323
344035537	Triggered	4,42,43,44,45,46,	 NoSound	40	2	344035537
344035751	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	344035751
344048773	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	344048773
344048974	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	344048974
344053887	Triggered	6,47,48,49,50,51,	 NoSound	40	2	344053887
344054088	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	344054088
344075967	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	344075967
344076168	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundShort	40	2	344076168
344105328	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	344105328
344109960	Triggered	2,37,38,39,40,41,	 NoSound	40	2	344109960
344110160	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	344110160
344120610	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	344120610
344120813	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	344120813
344126027	Triggered	8,52,53,54,55,56,	 NoSound	40	2	344126027
344126228	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	344126228
344143004	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	344143004
344143209	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	344143209
344148045	Triggered	8,52,53,54,55,56,	 NoSound	40	2	344148045
344148247	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	344148247
344159417	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	344159417
344159620	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	344159620
344164650	Triggered	8,52,53,54,55,56,	 NoSound	40	2	344164650
344164852	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	344164852
344185890	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	344185890
344186095	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	344186095
344192148	Triggered	8,52,53,54,55,56,	 NoSound	40	2	344192148
344192349	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	344192349
344209115	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	344209115
344209318	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	344209318
344215130	Triggered	8,52,53,54,55,56,	 NoSound	40	2	344215130
344215331	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	344215331
344230412	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	344230412
344230615	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	344230615
344235596	Triggered	8,52,53,54,55,56,	 NoSound	40	2	344235596
344235796	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	344235796
344246899	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	344246899
344247102	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	344247102
344252134	Triggered	8,52,53,54,55,56,	 NoSound	40	2	344252134
344252334	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	344252334
344271090	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	344271090
344271292	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	344271292
344275778	Triggered	8,52,53,54,55,56,	 NoSound	40	2	344275778
344275979	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	344275979
344292023	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	344292023
344292226	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	344292226
344299063	Triggered	8,52,53,54,55,56,	 NoSound	40	2	344299063
344299264	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	344299264
344321383	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	344321383
344321585	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	344321585
344330167	Triggered	8,52,53,54,55,56,	 NoSound	40	2	344330167
344330368	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	344330368
344342341	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	344342341
344342544	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	344342544
344350986	Triggered	8,52,53,54,55,56,	 NoSound	40	2	344350986
344351187	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	344351187
344362899	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	344362899
344363102	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	344363102
344386483	Triggered	8,52,53,54,55,56,	 NoSound	40	2	344386483
344386684	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	344386684
344409165	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	344409165
344409368	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	344409368
344414280	Triggered	8,52,53,54,55,56,	 NoSound	40	2	344414280
344414481	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	344414481
344432449	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	344432449
344432652	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-11kHz	40	2	344432652
344440151	Triggered	8,52,53,54,55,56,	 NoSound	40	2	344440151
344440351	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	344440351
344455132	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	344455132
344455349	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	344455349
344462894	Triggered	8,52,53,54,55,56,	 NoSound	40	2	344462894
344463094	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	344463094
344489546	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	344489546
344489750	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	344489750
344495263	Triggered	8,52,53,54,55,56,	 NoSound	40	2	344495263
344495478	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	344495478
344513132	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	344513132
344513334	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	344513334
344518789	Triggered	8,52,53,54,55,56,	 NoSound	40	2	344518789
344518989	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	344518989
344532868	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	344532868
344533070	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	344533070
