Ver1.3	791885287	StartFile	8/3/2020	4:02:23 PM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\080320B\SoundData.txt	791885287
793905417	Triggered	8,52,53,54,55,56,	 NoSound	40	2	793905417
793905620	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	793905620
793943443	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793943443
793943646	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	793943646
793948257	Triggered	8,52,53,54,55,56,	 NoSound	40	2	793948257
793948458	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	793948458
793964320	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793964320
793964523	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	793964523
793968351	Triggered	8,52,53,54,55,56,	 NoSound	40	2	793968351
793968553	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	793968553
793984777	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	793984777
793984979	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	793984979
793988749	Triggered	8,52,53,54,55,56,	 NoSound	40	2	793988749
793988950	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	793988950
794017568	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	794017568
794017770	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	794017770
794021539	Triggered	8,52,53,54,55,56,	 NoSound	40	2	794021539
794021741	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	794021741
794044221	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	794044221
794044423	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	794044423
794048552	Triggered	8,52,53,54,55,56,	 NoSound	40	2	794048552
794048754	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	794048754
794070211	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	794070211
794070412	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	794070412
794074604	Triggered	8,52,53,54,55,56,	 NoSound	40	2	794074604
794074805	Triggered	8,52,53,54,55,56,	 File_beep5	40	2	794074805
794093505	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	794093505
794093706	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	794093706
794116719	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	794116719
794120631	Triggered	4,42,43,44,45,46,	 NoSound	40	2	794120631
794131640	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	794131640
794326096	Triggered	4,42,43,44,45,46,	 NoSound	40	2	794326096
794338069	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	794338069
794377418	Triggered	4,42,43,44,45,46,	 NoSound	40	2	794377418
794400702	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	794400702
794400908	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	794400908
794405696	Triggered	6,47,48,49,50,51,	 NoSound	40	2	794405696
794793885	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	794793885
794794091	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	794794091
794799241	Triggered	4,42,43,44,45,46,	 NoSound	40	2	794799241
794807844	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	794807844
794808047	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	794808047
794817772	Triggered	4,42,43,44,45,46,	 NoSound	40	2	794817772
794831729	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	794831729
794831933	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-11kHz	40	2	794831933
794961208	Triggered	6,47,48,49,50,51,	 NoSound	40	2	794961208
