Ver1.2	1464398126	StartFile	2/11/2020	10:10:12 AM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\021120\SoundData.txt	1464398126
1465423715	Triggered	2	 NoSound	50	2	1465423715
1465447903	Triggered	5	 Modulated Tone	25	2	1465447903
1465453862	Triggered	2	 NoSound	50	2	1465453862
1465479128	Triggered	5	 Modulated Tone	25	2	1465479128
1465484122	Triggered	8	 NoSound	50	2	1465484122
1465501509	Triggered	5	 Modulated Tone	25	2	1465501509
1465507408	Triggered	1	 Modulated Tone	25	2	1465507408
1465510473	Triggered	4	 NoSound	50	2	1465510473
1465529968	Triggered	1	 Modulated Tone	25	2	1465529968
1465534058	Triggered	6	 NoSound	50	2	1465534058
1465542722	Triggered	1	 Modulated Tone	25	2	1465542722
1465546874	Triggered	4	 NoSound	50	2	1465546874
1465566306	Triggered	1	 Modulated Tone	25	2	1465566306
1465602406	Triggered	6	 NoSound	50	2	1465602406
1465613718	Triggered	1	 Modulated Tone	25	2	1465613718
1465617148	Triggered	4	 NoSound	50	2	1465617148
1465649156	Triggered	1	 Modulated Tone	25	2	1465649156
1465653313	Triggered	6	 NoSound	50	2	1465653313
1465661555	Triggered	1	 Modulated Tone	25	2	1465661555
1465666664	Triggered	4	 NoSound	50	2	1465666664
1465686157	Triggered	1	 Modulated Tone	25	2	1465686157
1465691333	Triggered	6	 NoSound	50	2	1465691333
1465698853	Triggered	1	 Modulated Tone	25	2	1465698853
1465703004	Triggered	4	 NoSound	50	2	1465703004
1465722562	Triggered	1	 Modulated Tone	25	2	1465722562
1465730871	Triggered	6	 NoSound	50	2	1465730871
1465739524	Triggered	1	 Modulated Tone	25	2	1465739524
1465753785	Triggered	6	 NoSound	50	2	1465753785
1465762929	Triggered	1	 Modulated Tone	25	2	1465762929
1465769247	Triggered	6	 NoSound	50	2	1465769247
1465777493	Triggered	1	 Modulated Tone	25	2	1465777493
1465783986	Triggered	5	 Modulated Tone	25	2	1465783986
1465787119	Triggered	2	 NoSound	50	2	1465787119
1465796508	Triggered	1	 Modulated Tone	25	2	1465796508
1465807151	Triggered	5	 Modulated Tone	25	2	1465807151
1465811182	Triggered	8	 NoSound	50	2	1465811182
1465836151	Triggered	5	 Modulated Tone	25	2	1465836151
1465840183	Triggered	2	 NoSound	50	2	1465840183
1465851673	Triggered	5	 Modulated Tone	25	2	1465851673
1465855705	Triggered	8	 NoSound	50	2	1465855705
1465882118	Triggered	5	 Modulated Tone	25	2	1465882118
1465886991	Triggered	2	 NoSound	50	2	1465886991
1465902273	Triggered	5	 Modulated Tone	25	2	1465902273
1465910937	Triggered	8	 NoSound	50	2	1465910937
1465935184	Triggered	5	 Modulated Tone	25	2	1465935184
1465940059	Triggered	8	 NoSound	50	2	1465940059
1465990055	Triggered	5	 Modulated Tone	25	2	1465990055
1466045707	Triggered	8	 NoSound	50	2	1466045707
1466092458	Triggered	5	 Modulated Tone	25	2	1466092458
1466096668	Triggered	8	 NoSound	50	2	1466096668
1466126390	Triggered	5	 Modulated Tone	25	2	1466126390
1466173259	Triggered	8	 NoSound	50	2	1466173259
1466232342	Triggered	5	 Modulated Tone	25	2	1466232342
1466237997	Triggered	8	 NoSound	50	2	1466237997
1466298765	Triggered	5	 Modulated Tone	25	2	1466298765
1466358089	Triggered	8	 NoSound	50	2	1466358089
1466386185	Triggered	5	 Modulated Tone	25	2	1466386185
1466489856	Triggered	1	 Modulated Tone	25	2	1466489856
1466511572	Triggered	6	 NoSound	50	2	1466511572
1466540332	Triggered	5	 Modulated Tone	25	2	1466540332
1466856743	Triggered	4	 NoSound	50	2	1466856743
