Ver1.3	326218335	StartFile	7/2/2020	5:56:02 PM	E:\BehavioralExperiments\Twenty\RawData\070220\SoundData.txt	326218335
326870499	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	326870499
326877650	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	326877650
326885070	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	326885070
326896232	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	326896232
326905457	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	326905457
326913010	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	326913010
326923703	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	326923703
326932866	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	326932866
326942419	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	326942419
326951243	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	326951243
326960132	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	326960132
326975376	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	326975376
326981668	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	326981668
326993421	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	326993421
327000704	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	327000704
327012268	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	327012268
327019620	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	327019620
327032587	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	327032587
327041344	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	327041344
327048504	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	327048504
327058254	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	327058254
327065206	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	327065206
327076369	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	327076369
327155175	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	327155175
327164464	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	327164464
327178234	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	327178234
327186456	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	327186456
327194879	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	327194879
327205438	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	327205438
327214800	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	327214800
327222149	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	327222149
327233184	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	327233184
327240063	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	327240063
327249152	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	327249152
327255235	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	327255235
327271010	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	327271010
327283382	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	327283382
327291797	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	327291797
327314523	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	327314523
327326756	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	327326756
327338719	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	327338719
327346407	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	327346407
327361781	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	327361781
327395270	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	327395270
327409437	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	327409437
327417527	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	327417527
327429288	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	327429288
327436507	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	327436507
327447611	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	327447611
327456442	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	327456442
327467989	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	327467989
327481964	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	327481964
327492458	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	327492458
327518521	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	327518521
327531221	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	327531221
327537842	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	327537842
327546729	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	327546729
327555418	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	327555418
327568989	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	327568989
327583031	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	327583031
327590844	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	327590844
327600602	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	327600602
327607956	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	327607956
327616644	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	327616644
327679215	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	327679215
327693312	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	327693312
327720249	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	327720249
327749726	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	327749726
327760887	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	327760887
328938635	EndFile	Thursday, July 2, 2020	6:41:22 PM	EndFile	EndFile	328938635
