Ver1.3	1551190544	StartFile	8/12/2020	10:57:29 AM	E:\BehavioralExperiments\Ratzo\RatData_Ratzo\Rawdata\081220A\SoundData.txt	1551190544
1552968158	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1552968158
1552972031	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1552972031
1552972233	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1552972233
1552984732	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1552984732
1552984937	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1552984937
1552988942	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1552988942
1552989142	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1552989142
1552998700	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1552998700
1552998904	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1552998904
1553003179	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553003179
1553003379	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1553003379
1553013474	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553013474
1553013676	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1553013676
1553018217	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553018217
1553018418	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1553018418
1553030385	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553030385
1553030587	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1553030587
1553037335	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553037335
1553037536	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1553037536
1553046441	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553046441
1553046642	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1553046642
1553061598	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1553061598
1553066077	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1553066077
1553066278	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1553066278
1553102036	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1553102036
1553102239	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1553102239
1553106114	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1553106114
1553120084	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1553120084
1553120286	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1553120286
1553131982	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553131982
1553135926	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1553135926
1553136127	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1553136127
1553149161	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553149161
1553149364	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1553149364
1553152636	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553152636
1553152838	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1553152838
1553163264	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553163264
1553163467	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1553163467
1553166338	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553166338
1553166540	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1553166540
1553177167	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553177167
1553177368	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1553177368
1553180723	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553180723
1553180924	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1553180924
1553196752	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553196752
1553196954	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1553196954
1553200161	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553200161
1553200363	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1553200363
1553212459	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553212459
1553212662	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1553212662
1553215609	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553215609
1553215811	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1553215811
1553227298	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553227298
1553227499	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1553227499
1553230840	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553230840
1553231042	Triggered	8,52,53,54,55,56,	 File_beep3	40	2	1553231042
1553242939	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553242939
1553243139	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1553243139
1553253432	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1553253432
1553257109	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1553257109
1553257309	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1553257309
1553269742	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1553269742
1553269944	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1553269944
1553274420	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1553274420
1553274620	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1553274620
1553294538	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1553294538
1553294740	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1553294740
1553307506	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553307506
1553311649	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1553311649
1553311850	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1553311850
1553324284	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553324284
1553324486	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1553324486
1553328160	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553328160
1553328361	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1553328361
1553337719	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553337719
1553337921	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1553337921
1553342677	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553342677
1553342878	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1553342878
1553368731	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553368731
1553368935	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1553368935
1553374481	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1553374481
1553374682	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1553374682
1553388248	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553388248
1553388451	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1553388451
1553392594	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553392594
1553392794	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1553392794
1553409169	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553409169
1553409371	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1553409371
1553431829	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1553431829
1553432030	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1553432030
1553445131	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553445131
1553445333	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1553445333
1553458299	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553458299
1553458501	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1553458501
1553476146	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553476146
1553476346	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1553476346
1553497467	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1553497467
1553500409	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1553500409
1553500611	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1553500611
1553517652	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1553517652
1553517855	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1553517855
1553521468	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1553521468
1553521670	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1553521670
1553538713	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1553538713
1553538916	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1553538916
1553559962	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553559962
1553568051	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1553568051
1553568253	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1553568253
1553580150	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553580150
1553580353	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1553580353
1553583627	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553583627
1553583828	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1553583828
1553591780	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553591780
1553591982	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1553591983
1553596258	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553596258
1553596460	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1553596460
1553604680	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553604680
1553604882	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1553604882
1553609760	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1553609760
1553609962	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1553609962
1553629612	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553629612
1553629815	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1553629815
1553634892	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1553634892
1553635093	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1553635093
1553651470	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553651470
1553651672	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1553651672
1553655546	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553655546
1553655747	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1553655747
1553672056	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553672056
1553672258	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1553672258
1553676542	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553676542
1553676743	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1553676743
1553684222	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553684222
1553684423	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1553684423
1553701666	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1553701666
1553704542	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1553704542
1553704760	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1553704760
1553722653	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1553722653
1553722856	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1553722856
1553726465	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1553726465
1553726666	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1553726666
1553741437	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1553741437
1553741638	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1553741638
1553765500	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553765500
1553768641	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553768641
1553768841	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1553768841
1553776395	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553776395
1553776598	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1553776598
1553780338	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1553780338
1553780538	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1553780538
1553791299	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553791299
1553791503	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1553791503
1553795711	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1553795711
1553795912	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1553795912
1553814292	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553814292
1553814510	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1553814510
1553818370	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553818370
1553818571	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1553818571
1553836885	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553836885
1553837088	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1553837088
1553843169	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1553843169
1553843369	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1553843369
1553856335	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553856335
1553856538	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1553856538
1553860814	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1553860814
1553861016	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	1553861016
1553874716	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553874716
1553874918	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1553874918
1553883607	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1553883607
1553883807	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1553883807
1553896041	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1553896041
1553896242	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1553896242
1553938149	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1553938149
1553941690	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1553941690
1553941891	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	1553941891
1553955663	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1553955663
1553955864	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1553955864
1553963014	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1553963014
1553963216	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	1553963216
1553982798	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1553982798
1553983000	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1553983000
1554001582	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554001582
1554005794	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1554005794
1554005994	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1554005994
1554022502	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554022502
1554022705	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1554022705
1554026714	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1554026714
1554026916	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1554026916
1554041552	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554041552
1554041755	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1554041755
1554045505	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1554045505
1554045706	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1554045706
1554058530	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554058530
1554058731	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1554058731
1554062484	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1554062484
1554062686	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1554062686
1554074438	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554074438
1554074640	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1554074640
1554078715	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1554078715
1554078917	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1554078917
1554093421	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554093421
1554093623	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1554093623
1554098568	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1554098568
1554098788	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1554098788
1554112738	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554112738
1554112941	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1554112941
1554117417	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1554117417
1554117618	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	1554117618
1554135063	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554135064
1554135264	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1554135264
1554147228	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1554147228
1554151908	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1554151908
1554152109	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1554152109
1554164272	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1554164272
1554164474	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1554164474
1554169419	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1554169419
1554169621	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1554169621
1554185060	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1554185060
1554185261	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1554185261
1554197226	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554197226
1554200700	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1554200700
1554200901	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1554200901
1554220833	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554220833
1554221036	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1554221036
1554226167	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1554226167
1554237396	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554237396
1554237615	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1554237615
1554247421	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1554247421
1554262527	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554262527
1554262730	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1554262730
1554267675	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1554267675
1554300827	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554300827
1554301029	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1554301029
1554354033	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1554354033
1554354234	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1554354234
1554367942	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554367942
1554368144	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1554368144
1554398146	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1554398146
1554407438	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554407438
1554407640	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1554407640
1554519998	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1554519998
1554520199	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1554520199
1554531428	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554531428
1554531629	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1554531629
1554552817	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1554552817
1554557763	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1554557763
1554557964	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1554557964
1554576279	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1554576279
1554576482	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1554576482
1554580891	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1554580891
1554581092	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1554581092
1554595008	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1554595008
1554595210	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1554595210
1554607828	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554607828
1554611705	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1554611705
1554611926	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1554611926
1554624070	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554624070
1554624273	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1554624273
1554628215	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1554628215
1554628415	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1554628415
1554639310	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554639310
1554639512	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-7kHz	40	2	1554639512
1554644791	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1554644791
1554644991	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1554644991
1554658501	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554658501
1554658702	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-5kHz	40	2	1554658702
1554664242	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1554664242
1554664443	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1554664443
1554681687	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554681687
1554681889	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-3kHz	40	2	1554681889
1554704546	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1554704546
1554712834	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554712834
1554713037	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-2kHz	40	2	1554713037
1554724665	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1554724665
1554724867	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1554724867
1554740707	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554740707
1554740909	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-1kHz	40	2	1554740909
1554748862	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1554748862
1554749064	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	1554749064
1554769648	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554769648
1554769849	Triggered	5,23,24,25,26,27,28,29,30,31,	 StopSoundShort	40	2	1554769849
1554864562	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1554864562
1554873653	Triggered	6,47,48,49,50,51,	 NoSound	40	2	1554873653
1554873855	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	1554873855
1554907756	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1554907756
1554907958	Triggered	1,14,15,16,17,18,19,20,21,22,	 PureTone-1kHz	40	2	1554907958
1554916498	Triggered	4,42,43,44,45,46,	 NoSound	40	2	1554916498
1554916699	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	1554916699
1554932808	Triggered	1,14,15,16,17,18,19,20,21,22,	 NoSound	40	2	1554932808
1554933009	Triggered	1,14,15,16,17,18,19,20,21,22,	 StopSoundLong	40	2	1554933009
1554946043	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554946043
1554951056	Triggered	8,52,53,54,55,56,	 NoSound	40	2	1554951056
1554951256	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	1554951256
1554988754	Triggered	5,23,24,25,26,27,28,29,30,31,	 NoSound	40	2	1554988754
1554988959	Triggered	5,23,24,25,26,27,28,29,30,31,	 PureTone-9kHz	40	2	1554988959
1554995371	Triggered	2,37,38,39,40,41,	 NoSound	40	2	1554995371
