Ver1.3	42391344	StartFile	1/13/2021	11:17:04 AM	E:\BehavioralExperiments\Bobo\RawData\011321\SoundData.txt	42391344
43999660	Triggered	2,37,38,39,40,41,	 NoSound	40	2	43999660
44006477	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44006477
44011690	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44011690
44011891	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	44011891
44020112	Triggered	4,42,43,44,45,46,	 NoSound	40	2	44020112
44020313	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	44020313
44028870	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44028870
44032411	Triggered	4,42,43,44,45,46,	 NoSound	40	2	44032411
44032613	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	44032613
44042103	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44042103
44046588	Triggered	4,42,43,44,45,46,	 NoSound	40	2	44046588
44046789	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	44046789
44053132	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44053132
44053333	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	44053333
44062424	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44062424
44062625	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	44062625
44070913	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44070913
44075123	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44075123
44079000	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44079000
44079201	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	44079201
44087891	Triggered	4,42,43,44,45,46,	 NoSound	40	2	44087891
44088092	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	44088092
44099586	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44099586
44103196	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44103196
44103397	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	44103397
44111350	Triggered	4,42,43,44,45,46,	 NoSound	40	2	44111350
44111551	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	44111551
44141831	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44141831
44148113	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44148113
44152793	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44152793
44152995	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	44152995
44161682	Triggered	4,42,43,44,45,46,	 NoSound	40	2	44161682
44165491	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44165491
44170638	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44170638
44177256	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44177256
44177457	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	44177457
44187817	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44187817
44193632	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44193632
44193832	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	44193832
44204527	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44204527
44204727	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	44204727
44212481	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44212481
44215889	Triggered	4,42,43,44,45,46,	 NoSound	40	2	44215889
44216090	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	44216090
44224044	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44224044
44224245	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	44224245
44233270	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44233270
44233471	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	44233471
44243228	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44243228
44243429	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	44243429
44251917	Triggered	4,42,43,44,45,46,	 NoSound	40	2	44251917
44257732	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44257732
44257934	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	44257934
44267692	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44267692
44267893	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	44267893
44276186	Triggered	4,42,43,44,45,46,	 NoSound	40	2	44276186
44276386	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	44276386
44282396	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44282396
44282598	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	44282598
44292094	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44292094
44298182	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44298182
44302987	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44302987
44303187	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	44303187
44311004	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44311004
44316151	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44316151
44320764	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44320764
44320964	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	44320964
44328784	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44328784
44328984	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	44328984
44336938	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44336938
44337139	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	44337139
44346163	Triggered	4,42,43,44,45,46,	 NoSound	40	2	44346163
44349905	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44349905
44354918	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44354918
44355120	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	44355120
44363207	Triggered	4,42,43,44,45,46,	 NoSound	40	2	44363207
44363408	Triggered	4,42,43,44,45,46,	 File_beep2	40	2	44363408
44373168	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44373168
44373368	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	44373368
44380586	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44380586
44380798	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	44380798
44390544	Triggered	4,42,43,44,45,46,	 NoSound	40	2	44390544
44390745	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	44390745
44398432	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44398432
44398632	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	44398632
44410263	Triggered	4,42,43,44,45,46,	 NoSound	40	2	44410263
44414073	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44414073
44420222	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44420222
44423766	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44423766
44432789	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44432789
44432990	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	44432990
44443818	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44443818
44449967	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44449967
44450167	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	44450167
44460527	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44460527
44460727	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	44460727
44466876	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44466876
44467077	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	44467077
44476301	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44476301
44476502	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	44476502
44484189	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44484189
44484390	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	44484390
44496020	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44496020
44496221	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	44496221
44509922	Triggered	4,42,43,44,45,46,	 NoSound	40	2	44509922
44515741	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44515741
44515942	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	44515942
44527301	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44527301
44527503	Triggered	2,37,38,39,40,41,	 File_beep2	40	2	44527503
44535590	Triggered	4,42,43,44,45,46,	 NoSound	40	2	44535590
44541137	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44541137
44541338	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	44541338
44553636	Triggered	4,42,43,44,45,46,	 NoSound	40	2	44553636
44558927	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44558927
44559128	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	44559128
44566279	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44566279
44566479	Triggered	8,52,53,54,55,56,	 File_beep1	40	2	44566479
44572820	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44572820
44573020	Triggered	6,47,48,49,50,51,	 File_beep1	40	2	44573020
44582378	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44582378
44582579	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	44582579
44589001	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44589001
44593874	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44593874
44594074	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	44594074
44601962	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44601962
44602164	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	44602164
44611788	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44611788
44611999	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	44611999
44685113	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44685113
44685313	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	44685313
44696007	Triggered	6,47,48,49,50,51,	 NoSound	40	2	44696007
44696218	Triggered	6,47,48,49,50,51,	 File_beep2	40	2	44696218
44707839	Triggered	4,42,43,44,45,46,	 NoSound	40	2	44707839
44708039	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	44708039
44717463	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44717463
44717664	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	44717664
44733172	Triggered	2,37,38,39,40,41,	 NoSound	40	2	44733172
44733372	Triggered	2,37,38,39,40,41,	 File_beep1	40	2	44733372
44741860	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44741860
44742071	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	44742071
44767394	Triggered	4,42,43,44,45,46,	 NoSound	40	2	44767394
44767595	Triggered	4,42,43,44,45,46,	 File_beep1	40	2	44767595
44783635	Triggered	8,52,53,54,55,56,	 NoSound	40	2	44783635
44783836	Triggered	8,52,53,54,55,56,	 File_beep2	40	2	44783837
